# Release Date  : 20231205123225
# Start Field Description
# Dot#        4-character identifier for a given station
# Name        16-character station name
# Ref_epoch   Date and time at which the station position is as given in ref_XYZ and ref_NEU. Format is YYYYMMDDhhmmss.
# Ref_jday    Reference epoch, represented as Modified Julian day
# Ref_X       Reference X coordinate at Ref_epoch, meters
# Ref_Y       Reference Y coordinate at Ref_epoch, meters
# Ref_Z       Reference Z coordinate at Ref_epoch, meters
# Ref_Nlat    Reference North latitude WGS-84 ellipsoid, decimal degrees
# Ref_Elong   Reference East Longitude WGS-84 ellipsoid, decimal degrees
# Ref_Up      Reference Height  WGS-84 ellipsoid, meters 
# dX/dt       X component of station velocity, meters/yr
# dY/dt       Y component of station velocity, meters/yr
# dZ/dt       Z component of station velocity, meters/yr
# SXd         Standard deviation of X velocity, meters/yr
# SYd         Standard deviation of Y velocity,  meters/yr
# SZd         Standard deviation of Z velocity,  meters/yr
# Rxy         Correlation of X and Y velocity
# Rxz         Correlation of X and Z velocity
# Ryz         Correlation of Y and Z velocity, 
# dN/dt       North component of station velocity, meters/yr
# dE/dt       East component of station velocity, meters/yr
# dU/dt       Vertical component of station velocity, meters/yr
# SNd         Standard deviation of North velocity, meters/yr
# SEd         Standard deviation of East velocity, meters/yr
# SUd         Standard deviation of vertical velocity, meters/yr
# Rne         Correlation of North and East velocity
# Rnu         Correlation of North and vertical velocity
# Reu         Correlation of East and vertical velocity
# first_epoch Epoch of first data used to derive the station velocity, in the same format as ref_epoch.
# last_epoch  Epoch of last data used to derive the station velocity, in the same format as ref_epoch.
# End Field Description 
#Dot#,Type,Ref_epoch,Ref_jday,Ref_X,Ref_Y,Ref_Z,Ref_Nlat,Ref_Elong,Ref_Up,dX/dt,dY/dt,dZ/dt,SXd,SYd,SZd,Rxy,Rxz,Rzy,dN/dt,dE/dt,dU/dt,SNd,SEd,SUd,Rne,Rnu,Reu,first_epoch,last_epoch,n_observations
MULN,continuous,20150608000000,57181.0000,-2571555.16213,-4437662.97915,3778752.86237,36.5650837392,239.9083898614,25.31941,0.04198,0.03223,-0.07030,0.00271,0.00460,0.00392,0.971,-0.977,-0.992,-0.02757,0.02016,-0.08109,0.00036,0.00056,0.00659,0.000,0.000,0.000,20190706120000,20231118120000,4214
MUNS,survey,19931107130000,49298.5417,-2571861.26960,-4582901.30630,3605893.09450,34.6357807853,240.6994580442,2107.56643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.01205,0.00205,-0.00051,0.00064,0.00062,0.00199,-0.000,NaN,NaN,19920525140000,19961018120000,13
MUSB,continuous,20101112000000,55512.0000,-2491802.58391,-4438642.41954,3833672.52500,37.1699407224,240.6906490115,2042.50052,0.00732,-0.02379,-0.02313,0.00032,0.00053,0.00047,0.873,-0.833,-0.891,-0.02880,0.01803,-0.00020,0.00017,0.00014,0.00074,0.000,0.000,0.000,19971105120000,19990727120000,8908
MUSB,continuous,20101112000000,55512.0000,-2491802.58873,-4438642.42576,3833672.52866,37.1699407063,240.6906489985,2042.50893,0.00732,-0.02379,-0.02313,0.00032,0.00053,0.00047,0.873,-0.833,-0.891,-0.02880,0.01803,-0.00020,0.00017,0.00014,0.00074,0.000,0.000,0.000,19990728120000,19991015120000,8908
MUSB,continuous,20101112000000,55512.0000,-2491802.58677,-4438642.42475,3833672.52821,37.1699407130,240.6906490121,2042.50719,0.00732,-0.02379,-0.02313,0.00032,0.00053,0.00047,0.873,-0.833,-0.891,-0.02880,0.01803,-0.00020,0.00017,0.00014,0.00074,0.000,0.000,0.000,19991016120000,20030218120000,8908
MUSB,continuous,20101112000000,55512.0000,-2491802.59011,-4438642.42552,3833672.52849,37.1699407025,240.6906489837,2042.50920,0.00732,-0.02379,-0.02313,0.00032,0.00053,0.00047,0.873,-0.833,-0.891,-0.02880,0.01803,-0.00020,0.00017,0.00014,0.00074,0.000,0.000,0.000,20031003120000,20100404120000,8908
MUSB,continuous,20101112000000,55512.0000,-2491802.58918,-4438642.42079,3833672.51947,37.1699406627,240.6906489667,2042.50010,0.00732,-0.02379,-0.02313,0.00032,0.00053,0.00047,0.873,-0.833,-0.891,-0.02880,0.01803,-0.00020,0.00017,0.00014,0.00074,0.000,0.000,0.000,20100405120000,20190705120000,8908
MUSB,continuous,20101112000000,55512.0000,-2491802.58973,-4438642.41821,3833672.51552,37.1699406451,240.6906489471,2042.49614,0.00732,-0.02379,-0.02313,0.00032,0.00053,0.00047,0.873,-0.833,-0.891,-0.02880,0.01803,-0.00020,0.00017,0.00014,0.00074,0.000,0.000,0.000,20190706120000,20210618120000,8908
MUSB,continuous,20101112000000,55512.0000,-2491802.59087,-4438642.41983,3833672.52401,37.1699406953,240.6906489448,2042.50284,0.00732,-0.02379,-0.02313,0.00032,0.00053,0.00047,0.873,-0.833,-0.891,-0.02880,0.01803,-0.00020,0.00017,0.00014,0.00074,0.000,0.000,0.000,20210619120000,20231118120000,8908
MUSD,continuous,20010303000000,51971.0000,-2566076.28961,-4611076.73386,3570485.86024,34.2616050303,240.9039475475,33.78664,-0.00291,-0.00428,-0.00673,0.00113,0.00158,0.00124,0.545,-0.650,-0.838,-0.00847,-0.00046,0.00050,0.00052,0.00086,0.00208,0.000,0.000,0.000,18581117000000,19991015120000,1760
MUSD,continuous,20010303000000,51971.0000,-2566076.29343,-4611076.71838,3570485.84160,34.2616049507,240.9039474295,33.76650,-0.00291,-0.00428,-0.00673,0.00113,0.00158,0.00124,0.545,-0.650,-0.838,-0.00847,-0.00046,0.00050,0.00052,0.00086,0.00208,0.000,0.000,0.000,19991016120000,20030915120000,1760
MUSX,survey,20131025120000,56590.5000,-2605535.91475,-4507171.90337,3673419.60007,35.3882671092,239.9683663778,605.95474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.01197,0.00588,0.00319,0.00035,0.00035,0.00125,-0.000,NaN,NaN,20131024120000,20190404120000,5
MVFD,continuous,20110619120000,55731.5000,-2386011.90286,-4780309.31112,3474201.06968,33.2108726417,243.4746859197,1190.07515,0.00369,-0.00813,-0.01011,0.00017,0.00029,0.00023,0.789,-0.664,-0.757,-0.01154,0.00693,-0.00079,0.00013,0.00009,0.00038,0.000,0.000,0.000,19990308120000,19991015120000,8529
MVFD,continuous,20110619120000,55731.5000,-2386011.89523,-4780309.30614,3474201.07114,33.2108726916,243.4746859692,1190.06938,0.00369,-0.00813,-0.01011,0.00017,0.00029,0.00023,0.789,-0.664,-0.757,-0.01154,0.00693,-0.00079,0.00013,0.00009,0.00038,0.000,0.000,0.000,19991016120000,20100404120000,8529
MVFD,continuous,20110619120000,55731.5000,-2386011.89552,-4780309.29819,3474201.06815,33.2108727035,243.4746859283,1190.06189,0.00369,-0.00813,-0.01011,0.00017,0.00029,0.00023,0.789,-0.664,-0.757,-0.01154,0.00693,-0.00079,0.00013,0.00009,0.00038,0.000,0.000,0.000,20100405120000,20190705120000,8529
MVFD,continuous,20110619120000,55731.5000,-2386011.89347,-4780309.29248,3474201.06589,33.2108727162,243.4746859206,1190.05562,0.00369,-0.00813,-0.01011,0.00017,0.00029,0.00023,0.789,-0.664,-0.757,-0.01154,0.00693,-0.00079,0.00013,0.00009,0.00038,0.000,0.000,0.000,20190706120000,20230930120000,8529
MVMT,continuous,20221130120000,59913.5000,-2135206.00635,-4626647.50952,3824855.82681,37.0776040148,245.2265926329,975.35301,0.01578,-0.02479,-0.02992,0.00107,0.00194,0.00167,0.747,-0.694,-0.825,-0.03347,0.02472,-0.00525,0.00075,0.00065,0.00259,0.000,0.000,0.000,20220525120000,20230607120000,269
MWTP,continuous,20110402000000,55653.0000,-2448252.05957,-4426829.04937,3875340.79316,37.6405187743,241.0552693252,2317.40493,0.00645,-0.02504,-0.02323,0.00103,0.00175,0.00182,0.889,-0.300,-0.318,-0.02987,0.01776,0.00079,0.00156,0.00041,0.00220,0.000,0.000,0.000,19980814120000,19991015120000,8940
MWTP,continuous,20110402000000,55653.0000,-2448252.05505,-4426829.04811,3875340.79024,37.6405187715,241.0552693631,2317.40053,0.00645,-0.02504,-0.02323,0.00103,0.00175,0.00182,0.889,-0.300,-0.318,-0.02987,0.01776,0.00079,0.00156,0.00041,0.00220,0.000,0.000,0.000,19991016120000,20000718120000,8940
MWTP,continuous,20110402000000,55653.0000,-2448252.03491,-4426829.02440,3875340.78357,37.6405188918,241.0552694327,2317.37231,0.00645,-0.02504,-0.02323,0.00103,0.00175,0.00182,0.889,-0.300,-0.318,-0.02987,0.01776,0.00079,0.00156,0.00041,0.00220,0.000,0.000,0.000,20000722120000,20100404120000,8940
MWTP,continuous,20110402000000,55653.0000,-2448252.03363,-4426829.02483,3875340.78333,37.6405188913,241.0552694477,2317.37197,0.00645,-0.02504,-0.02323,0.00103,0.00175,0.00182,0.889,-0.300,-0.318,-0.02987,0.01776,0.00079,0.00156,0.00041,0.00220,0.000,0.000,0.000,20100405120000,20190705120000,8940
MWTP,continuous,20110402000000,55653.0000,-2448252.03077,-4426829.02920,3875340.77942,37.6405188501,241.0552695000,2317.37152,0.00645,-0.02504,-0.02323,0.00103,0.00175,0.00182,0.889,-0.300,-0.318,-0.02987,0.01776,0.00079,0.00156,0.00041,0.00220,0.000,0.000,0.000,20190706120000,20231118120000,8940
MXCT,survey,20110509120000,55690.5000,-2335226.47691,-4847025.61039,3413969.47813,32.5710688675,244.2759088333,3.60823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.01053,0.00139,0.01047,0.00046,0.00047,0.00185,-0.000,NaN,NaN,20100408120000,20140410120000,74
MXGE,continuous,20211113000000,59531.0000,-2312466.45269,-4853260.31652,3420510.95382,32.6412245434,244.5232787702,-19.43856,0.01219,-0.01435,-0.01246,0.01863,0.01909,0.01857,0.030,-0.033,-0.067,-0.01465,0.01718,-0.00018,0.01812,0.01850,0.01965,0.000,0.000,0.000,20191108120000,20231118120000,1248
MXGM,continuous,20211113000000,59531.0000,-2312506.40280,-4853235.20820,3420519.58967,32.6413167810,244.5227792929,-19.39699,0.00935,-0.01630,-0.01117,0.00044,0.00051,0.00047,0.186,-0.127,-0.229,-0.01516,0.01545,0.00303,0.00043,0.00041,0.00056,0.000,0.000,0.000,20191108120000,20231118120000,1251
MXGW,continuous,20211113000000,59531.0000,-2312486.44603,-4853247.77060,3420515.32695,32.6412710072,244.5230288935,-19.37515,0.00996,-0.01660,-0.01115,0.00029,0.00050,0.00053,0.717,-0.052,-0.063,-0.01515,0.01613,0.00304,0.00052,0.00018,0.00056,0.000,0.000,0.000,20191108120000,20231118120000,1248
MXS1,continuous,20191204000000,58821.0000,-2312166.09516,-4853237.77596,3420719.07759,32.6435321849,244.5260653445,-33.09815,0.01340,-0.01465,-0.01471,0.00040,0.00060,0.00050,0.527,-0.392,-0.543,-0.01642,0.01840,-0.00160,0.00037,0.00031,0.00074,0.000,0.000,0.000,18581117000000,19991016094600,2146
MXS1,continuous,20191204000000,58821.0000,-2312166.10526,-4853237.76249,3420719.08831,32.6435323043,244.5260651855,-33.09894,0.01340,-0.01465,-0.01471,0.00040,0.00060,0.00050,0.527,-0.392,-0.543,-0.01642,0.01840,-0.00160,0.00037,0.00031,0.00074,0.000,0.000,0.000,20151219120000,20151219120000,2146
MXS1,continuous,20191204000000,58821.0000,-2312166.10526,-4853237.76249,3420719.08831,32.6435323043,244.5260651855,-33.09894,0.01340,-0.01465,-0.01471,0.00040,0.00060,0.00050,0.527,-0.392,-0.543,-0.01642,0.01840,-0.00160,0.00037,0.00031,0.00074,0.000,0.000,0.000,20151220120000,20151220120000,2146
MXS1,continuous,20191204000000,58821.0000,-2312166.10526,-4853237.76249,3420719.08831,32.6435323043,244.5260651855,-33.09894,0.01340,-0.01465,-0.01471,0.00040,0.00060,0.00050,0.527,-0.392,-0.543,-0.01642,0.01840,-0.00160,0.00037,0.00031,0.00074,0.000,0.000,0.000,20170701120000,20170701120000,2146
MXS1,continuous,20191204000000,58821.0000,-2312166.10526,-4853237.76249,3420719.08831,32.6435323043,244.5260651855,-33.09894,0.01340,-0.01465,-0.01471,0.00040,0.00060,0.00050,0.527,-0.392,-0.543,-0.01642,0.01840,-0.00160,0.00037,0.00031,0.00074,0.000,0.000,0.000,20170702120000,20170702120000,2146
MXS1,continuous,20191204000000,58821.0000,-2312166.10526,-4853237.76249,3420719.08831,32.6435323043,244.5260651855,-33.09894,0.01340,-0.01465,-0.01471,0.00040,0.00060,0.00050,0.527,-0.392,-0.543,-0.01642,0.01840,-0.00160,0.00037,0.00031,0.00074,0.000,0.000,0.000,20170703120000,20231118120000,2146
N100,survey,20001012120000,51829.5000,-2288638.72671,-4879120.42720,3399821.78509,32.4199473092,244.8702342562,-20.33437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00046,-0.01506,-0.09866,0.00030,0.00032,0.00109,-0.000,NaN,NaN,19950218120000,20020301120000,12
N125,survey,19930223150000,49041.6250,-2318753.37855,-4783402.09465,3513468.49123,33.6399727703,244.1382197667,358.46664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02824,0.02320,0.01035,0.00165,0.00168,0.00550,-0.000,NaN,NaN,19930222140000,19950216120000,6
N409,survey,20110427150000,55678.6250,-2375328.35405,-4734315.93440,3542076.41790,33.9495616398,243.3558995222,482.51013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.01967,0.01477,-0.00252,0.00070,0.00069,0.00277,-0.000,NaN,NaN,20110427150000,20150903120000,3
N551,continuous,20231116120000,60264.5000,-2455934.61533,-4767031.18841,3441559.36344,32.8669164342,242.7428548283,-21.51510,0.02309,0.24491,-0.07359,0.38819,0.60227,0.48486,0.636,-0.542,-0.679,0.06137,-0.09164,-0.23188,0.30339,0.27218,0.76315,0.000,0.000,0.000,20231114120000,20231118120000,5
NAPO,survey,20120608120000,56086.5000,-2596247.44820,-4504210.07100,3683974.91979,35.5034388423,240.0406533611,854.63583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.01749,0.00967,0.00254,0.00011,0.00011,0.00034,-0.0010.00391,NaN,NaN,19941104120000,20120609120000,14
NASA,survey,19940324140000,49435.5833,-2330658.82810,-4660194.46740,3667682.71810,35.3230872092,243.4294253731,885.33268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.03148,0.02076,0.00152,0.00036,0.00037,0.00106,-0.0000.01038,NaN,NaN,19940324140000,20060423120000,8
NAYX,continuous,20170201120000,57785.5000,-2305169.23752,-4877612.13138,3390859.99632,32.3242820110,244.7044883503,-23.84669,0.01543,-0.01180,-0.01185,0.00050,0.00043,0.00032,-0.174,-0.184,-0.450,-0.01220,0.01899,-0.00286,0.00024,0.00051,0.00046,0.000,0.000,0.000,20101107120000,20150720120000,3779
NAYX,continuous,20170201120000,57785.5000,-2305169.22639,-4877612.13331,3390859.99503,32.3242820157,244.7044884660,-23.84993,0.01543,-0.01180,-0.01185,0.00050,0.00043,0.00032,-0.174,-0.184,-0.450,-0.01220,0.01899,-0.00286,0.00024,0.00051,0.00046,0.000,0.000,0.000,20150721120000,20230429120000,3779
NBPS,continuous,20040502000000,53127.0000,-2319111.56318,-4723838.22086,3593702.81100,34.5086238809,243.8518252903,1098.79800,0.01599,-0.02867,-0.02579,0.00051,0.00093,0.00071,0.838,-0.866,-0.959,-0.03184,0.02699,0.00089,0.00015,0.00025,0.00125,0.000,0.000,0.000,19991221120000,20080911120000,3116
NDAP,continuous,20120609120000,56087.5000,-2185095.17899,-4768564.73592,3616863.13574,34.7676876984,245.3813702562,241.33904,0.01577,-0.02674,-0.02720,0.00034,0.00054,0.00047,0.531,-0.391,-0.547,-0.03246,0.02548,-0.00083,0.00034,0.00027,0.00066,0.000,0.000,0.000,20001230120000,20060714120000,8131
NDAP,continuous,20120609120000,56087.5000,-2185095.17648,-4768564.72016,3616863.15136,34.7676878930,245.3813702094,241.33531,0.01577,-0.02674,-0.02720,0.00034,0.00054,0.00047,0.531,-0.391,-0.547,-0.03246,0.02548,-0.00083,0.00034,0.00027,0.00066,0.000,0.000,0.000,20060715120000,20100404120000,8131
NDAP,continuous,20120609120000,56087.5000,-2185095.17563,-4768564.71627,3616863.14872,34.7676878935,245.3813702001,241.33062,0.01577,-0.02674,-0.02720,0.00034,0.00054,0.00047,0.531,-0.391,-0.547,-0.03246,0.02548,-0.00083,0.00034,0.00027,0.00066,0.000,0.000,0.000,20100405120000,20181018120000,8131
NDAP,continuous,20120609120000,56087.5000,-2185095.17495,-4768564.71359,3616863.14964,34.7676879143,245.3813701946,241.32891,0.01577,-0.02674,-0.02720,0.00034,0.00054,0.00047,0.531,-0.391,-0.547,-0.03246,0.02548,-0.00083,0.00034,0.00027,0.00066,0.000,0.000,0.000,20181019120000,20190705120000,8131
NDAP,continuous,20120609120000,56087.5000,-2185095.17336,-4768564.71033,3616863.14802,34.7676879209,245.3813701956,241.32500,0.01577,-0.02674,-0.02720,0.00034,0.00054,0.00047,0.531,-0.391,-0.547,-0.03246,0.02548,-0.00083,0.00034,0.00027,0.00066,0.000,0.000,0.000,20190706120000,20231118120000,8131
NEED,survey,19980624140000,50988.5833,-2182829.90125,-4766838.94283,3620380.74408,34.8066485731,245.3960190778,184.85464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.03325,0.02654,-0.00712,0.00045,0.00058,0.00217,-0.000,NaN,NaN,19980623120000,20000503120000,6
NELN,survey,20110708120000,55750.5000,-2338699.48851,-4651035.32600,3674193.64639,35.3948417336,243.3051873608,915.58568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.03128,0.02182,0.00022,0.00020,0.00020,0.00077,-0.0000.01146,NaN,NaN,20020305120000,20110710120000,11
NELS,continuous,20121224000000,56285.0000,-2174574.21245,-4707099.33936,3702865.05593,35.7140262226,245.2041230360,668.82263,0.01455,-0.02778,-0.02913,0.00023,0.00039,0.00032,0.649,-0.625,-0.798,-0.03481,0.02486,-0.00137,0.00016,0.00016,0.00051,0.000,0.000,0.000,20070323120000,20070507120000,208
NELS,continuous,20121224000000,56285.0000,-2174574.20972,-4707099.34501,3702865.06021,35.7140262329,245.2041230896,668.82837,0.01455,-0.02778,-0.02913,0.00023,0.00039,0.00032,0.649,-0.625,-0.798,-0.03481,0.02486,-0.00137,0.00016,0.00016,0.00051,0.000,0.000,0.000,20120426120000,20180926120000,208
NEST,survey,19980923120000,51079.5000,-2475599.07721,-4655967.07959,3579228.98851,34.3460389934,242.0002161688,1817.11674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.01440,0.00338,0.00220,0.00078,0.00079,0.00253,-0.000,NaN,NaN,19920218120000,19980923120000,10
NEVA,continuous,20140320120000,56736.5000,-2265361.24692,-4581537.80910,3804890.32962,36.8503491863,243.6897066649,1290.07632,0.01276,-0.02883,-0.02887,0.00130,0.00234,0.00198,0.811,-0.794,-0.895,-0.03521,0.02422,-0.00104,0.00069,0.00069,0.00318,0.000,0.000,0.000,20060406120000,20100404120000,2894
NEVA,continuous,20140320120000,56736.5000,-2265361.24719,-4581537.80890,3804890.32681,36.8503491664,243.6897066611,1290.07458,0.01276,-0.02883,-0.02887,0.00130,0.00234,0.00198,0.811,-0.794,-0.895,-0.03521,0.02422,-0.00104,0.00069,0.00069,0.00318,0.000,0.000,0.000,20100405120000,20190705120000,2894
NEVA,continuous,20140320120000,56736.5000,-2265361.24732,-4581537.80745,3804890.32225,36.8503491403,243.6897066526,1290.07085,0.01276,-0.02883,-0.02887,0.00130,0.00234,0.00198,0.811,-0.794,-0.895,-0.03521,0.02422,-0.00104,0.00069,0.00069,0.00318,0.000,0.000,0.000,20190706120000,20220303120000,2894
NHOJ,survey,19960608130000,50242.5417,-2337107.92891,-4780129.85120,3504983.71360,33.5508517897,243.9449998441,-94.89801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02074,0.01531,0.00490,0.00148,0.00149,0.00218,-0.000,NaN,NaN,19960608130000,20120204120000,3
NHRG,continuous,20120420120000,56037.5000,-2563130.93421,-4597243.71434,3593103.00606,34.4986572362,240.8587401410,1648.73843,0.00040,-0.00931,-0.01223,0.00035,0.00058,0.00047,0.849,-0.781,-0.847,-0.01458,0.00488,-0.00034,0.00020,0.00016,0.00078,0.000,0.000,0.000,20000921120000,20100404120000,8387
NHRG,continuous,20120420120000,56037.5000,-2563130.93245,-4597243.70763,3593102.99868,34.4986572156,240.8587401222,1648.72871,0.00040,-0.00931,-0.01223,0.00035,0.00058,0.00047,0.849,-0.781,-0.847,-0.01458,0.00488,-0.00034,0.00020,0.00016,0.00078,0.000,0.000,0.000,20100405120000,20190705120000,8387
NHRG,continuous,20120420120000,56037.5000,-2563130.93183,-4597243.70404,3593102.99749,34.4986572244,240.8587401091,1648.72520,0.00040,-0.00931,-0.01223,0.00035,0.00058,0.00047,0.849,-0.781,-0.847,-0.01458,0.00488,-0.00034,0.00020,0.00016,0.00078,0.000,0.000,0.000,20190706120000,20231118120000,8387
NIGU,survey,19930827160000,49226.6667,-2477020.76489,-4711974.22470,3501808.72620,33.5145357931,242.2697056842,235.71039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00466,0.00045,0.00133,0.00053,0.00057,0.00172,-0.000,NaN,NaN,19920307120000,19970116120000,23
NIKE,survey,19920417130000,48729.5417,-2523169.77029,-4644609.93010,3558594.04331,34.1288044476,241.4871174445,555.45332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00756,0.00045,0.00046,0.00078,0.00076,0.00218,-0.000,NaN,NaN,19920414130000,19980930120000,11
NIPO,continuous,20160206120000,57424.5000,-2654736.71610,-4499968.11806,3646150.04491,35.0908414365,239.4617042001,56.08950,-0.00644,-0.00036,-0.01011,0.00037,0.00038,0.00033,0.019,-0.203,-0.341,-0.01034,-0.00537,-0.00285,0.00027,0.00037,0.00042,0.000,0.000,0.000,20080522120000,20100404120000,4530
NIPO,continuous,20160206120000,57424.5000,-2654736.71731,-4499968.11826,3646150.04150,35.0908414072,239.4617041898,56.08818,-0.00644,-0.00036,-0.01011,0.00037,0.00038,0.00033,0.019,-0.203,-0.341,-0.01034,-0.00537,-0.00285,0.00027,0.00037,0.00042,0.000,0.000,0.000,20100405120000,20190705120000,4530
NIPO,continuous,20160206120000,57424.5000,-2654736.74053,-4499968.10967,3646150.01178,35.0908411653,239.4617039226,56.07470,-0.00644,-0.00036,-0.01011,0.00037,0.00038,0.00033,0.019,-0.203,-0.341,-0.01034,-0.00537,-0.00285,0.00027,0.00037,0.00042,0.000,0.000,0.000,20190706120000,20231023120000,4530
NOCO,continuous,20111007120000,55841.5000,-2452229.13318,-4696753.30302,3539163.84003,33.9197084565,242.4304186976,186.78410,0.00472,-0.00923,-0.01069,0.00040,0.00069,0.00052,0.821,-0.855,-0.950,-0.01222,0.00846,-0.00095,0.00012,0.00020,0.00092,0.000,0.000,0.000,19990901120000,19990911120000,8238
NOCO,continuous,20111007120000,55841.5000,-2452229.13139,-4696753.30746,3539163.83968,33.9197084382,242.4304187369,186.78648,0.00472,-0.00923,-0.01069,0.00040,0.00069,0.00052,0.821,-0.855,-0.950,-0.01222,0.00846,-0.00095,0.00012,0.00020,0.00092,0.000,0.000,0.000,20000219120000,20000219120000,8238
NOCO,continuous,20111007120000,55841.5000,-2452229.12961,-4696753.31190,3539163.83933,33.9197084200,242.4304187763,186.78887,0.00472,-0.00923,-0.01069,0.00040,0.00069,0.00052,0.821,-0.855,-0.950,-0.01222,0.00846,-0.00095,0.00012,0.00020,0.00092,0.000,0.000,0.000,20000220120000,20000709120000,8238
NOCO,continuous,20111007120000,55841.5000,-2452229.11820,-4696753.30586,3539163.86796,33.9197086876,242.4304188554,186.79602,0.00472,-0.00923,-0.01069,0.00040,0.00069,0.00052,0.821,-0.855,-0.950,-0.01222,0.00846,-0.00095,0.00012,0.00020,0.00092,0.000,0.000,0.000,20001029120000,20010422120000,8238
NOCO,continuous,20111007120000,55841.5000,-2452229.13067,-4696753.31653,3539163.83969,33.9197083995,242.4304187893,186.79288,0.00472,-0.00923,-0.01069,0.00040,0.00069,0.00052,0.821,-0.855,-0.950,-0.01222,0.00846,-0.00095,0.00012,0.00020,0.00092,0.000,0.000,0.000,20010423120000,20100404120000,8238
NOCO,continuous,20111007120000,55841.5000,-2452229.12875,-4696753.31554,3539163.83788,33.9197083949,242.4304188027,186.79040,0.00472,-0.00923,-0.01069,0.00040,0.00069,0.00052,0.821,-0.855,-0.950,-0.01222,0.00846,-0.00095,0.00012,0.00020,0.00092,0.000,0.000,0.000,20100405120000,20120320120000,8238
NOCO,continuous,20111007120000,55841.5000,-2452229.12963,-4696753.31681,3539163.84063,33.9197084077,242.4304188006,186.79322,0.00472,-0.00923,-0.01069,0.00040,0.00069,0.00052,0.821,-0.855,-0.950,-0.01222,0.00846,-0.00095,0.00012,0.00020,0.00092,0.000,0.000,0.000,20120321120000,20190705120000,8238
NOCO,continuous,20111007120000,55841.5000,-2452229.12687,-4696753.31488,3539163.84189,33.9197084322,242.4304188174,186.79144,0.00472,-0.00923,-0.01069,0.00040,0.00069,0.00052,0.821,-0.855,-0.950,-0.01222,0.00846,-0.00095,0.00012,0.00020,0.00092,0.000,0.000,0.000,20190706120000,20210820120000,8238
NOCO,continuous,20111007120000,55841.5000,-2452229.12817,-4696753.31151,3539163.84271,33.9197084504,242.4304187881,186.78992,0.00472,-0.00923,-0.01069,0.00040,0.00069,0.00052,0.821,-0.855,-0.950,-0.01222,0.00846,-0.00095,0.00012,0.00020,0.00092,0.000,0.000,0.000,20210821120000,20231112120000,8238
NOHW,survey,20131215120000,56641.5000,-2604727.56173,-4503594.38782,3678496.59972,35.4438444425,239.9563552695,694.37654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.01425,0.00672,0.00437,0.00025,0.00024,0.00085,-0.000-0.00261,NaN,NaN,20131211120000,20190426120000,10
NOPE,continuous,20121229000000,56290.0000,-2264584.30743,-4646164.66686,3725944.58415,35.9694500173,244.0149610323,844.18401,0.01402,-0.02882,-0.02767,0.00016,0.00027,0.00022,0.746,-0.750,-0.883,-0.03400,0.02524,-0.00015,0.00008,0.00009,0.00036,0.000,0.000,0.000,20060403120000,20100404120000,4677
NOPE,continuous,20121229000000,56290.0000,-2264584.30732,-4646164.66394,3725944.58059,35.9694500055,244.0149610193,844.17976,0.01402,-0.02882,-0.02767,0.00016,0.00027,0.00022,0.746,-0.750,-0.883,-0.03400,0.02524,-0.00015,0.00008,0.00009,0.00036,0.000,0.000,0.000,20100405120000,20190705120000,4677
NOPE,continuous,20121229000000,56290.0000,-2264584.29686,-4646164.66183,3725944.57487,35.9694499981,244.0149611132,844.17115,0.01402,-0.02882,-0.02767,0.00016,0.00027,0.00022,0.746,-0.750,-0.883,-0.03400,0.02524,-0.00015,0.00008,0.00009,0.00036,0.000,0.000,0.000,20190706120000,20190925120000,4677
NOPK,continuous,20110801000000,55774.0000,-2513985.62883,-4659619.62595,3544601.42170,33.9797362669,241.6519876091,33.11196,0.00215,-0.00837,-0.00743,0.00023,0.00031,0.00027,0.428,-0.387,-0.544,-0.00971,0.00586,0.00114,0.00019,0.00020,0.00038,0.000,0.000,0.000,19990413120000,19991015120000,8792
NOPK,continuous,20110801000000,55774.0000,-2513985.62926,-4659619.62438,3544601.42285,33.9797362814,241.6519875969,33.11163,0.00215,-0.00837,-0.00743,0.00023,0.00031,0.00027,0.428,-0.387,-0.544,-0.00971,0.00586,0.00114,0.00019,0.00020,0.00038,0.000,0.000,0.000,19991016120000,20000829120000,8792
